x_0,x_1,y
7.252003965957537,4.599321966253887,-0.64925796
6.3539955747911225,3.7843808804844956,-0.54429144
7.141228018277412,2.2327912693240193,-0.01930174
4.291525045518977,6.861915004846021,0.26283318
7.2762729057100906,7.182420262721204,0.8528929
1.437412560197192,2.748850916073995,0.33520824
1.6258631176311356,7.890108430548304,-0.67739195
1.6283214582946282,8.545352003016795,0.7120373
8.90864957035776,9.206750962396304,0.8957394
0.7603406330863449,1.6121241391836993,-0.12996837
8.015083727334758,3.039236836132664,0.20568372
2.3357089804673716,8.603533475036956,-0.68683356
4.684299404952506,1.9854020282789397,0.12501918
9.15956595465678,0.0346845924349537,-1.2284328
5.859372296875067,8.708273102516346,-0.3632096
2.101176862323586,3.264494417513694,0.4433196
2.8409006031880715,4.1449752513895,-0.4001642
9.204466238957856,4.463340257206379,0.29641554
4.271439251099784,8.482746006672285,-0.37377056
5.8698548300678945,3.378921445934604,0.52811706
