x_0,x_1,y
8.183050442007625,0.8896043378156793,1.676838
6.882358785978919,0.3506383365595189,2.825802
9.136778940274636,8.645991463982773,1.0411859
7.14181591832639,3.132922531596556,2.6534746
9.539362487254937,3.670634418763643,1.0065576
0.2478833203688846,4.503712489466927,2.969434
9.21642085894577,8.493043972535757,1.0216279
5.557405361393748,0.14166260962134913,2.747982
1.1179775182045826,1.186182743798504,2.437502
2.1491126973729466,6.851631221409003,1.4533851
8.521592839149136,9.63892522707597,1.3808882
5.06116954846516,6.427864212970076,2.341752
9.828177234952365,2.611234684675232,1.080268
1.1753110950497103,5.198644287866173,2.385256
4.125034639001291,9.749804755814344,1.4458393
3.318744430807601,5.280765465677909,1.0156504
5.161354360649217,3.735076297282024,2.4340336
6.334378188697185,3.834255548387203,2.99869
6.616294693816545,9.670335085917307,2.9450302
0.012958799117780417,7.189165267317058,2.999916
