x_0,x_1,y
7.298891177035978,2.3362476364856652,1.5068647
4.109329049627583,4.095609272625093,2.4555502
6.292191930082921,7.8008402373496475,3.5694795
6.993129211553038,7.712248152904037,3.5496697
7.111218170152859,2.2810037790238513,1.4676375
0.5196609813118025,9.222233181548601,3.8598979
8.597478056850669,5.925681827648268,3.0930355
4.582533147650479,3.799242909620145,2.3266363
2.6241608169621444,5.019355807808607,2.8060126
2.417645074796816,6.050712534377437,3.129182
4.830141128439505,5.598905318457854,2.99488
8.868315394689592,4.8640503553617815,2.7517498
3.7834758168264693,5.049328040894001,2.816295
7.497257467835433,1.7641191042788618,1.0587822
0.968187309872186,8.127329043046794,3.6405995
4.760567021510617,5.417603199410154,2.9379516
9.916861403927356,1.310798617047031,0.6297139
7.70437802792337,7.661571015827779,3.538236
2.10528488440613,9.324439783773508,3.8790264
5.0144147369791074,9.47306899236962,3.9064734
