x_0,x_1,y
3.048452430667725,7.62221627169866,4.793623
0.3606189227916712,0.4576745315026931,1.6766595
3.9881558985939414,1.0559306570639115,3.1106312
8.346741216803636,4.404753729326672,5.0917926
9.1575173898614,4.761470089248401,4.2474003
2.364964795679436,8.161186366186964,3.8656933
2.6579447348883924,6.7952689204091055,3.6694465
2.208498165087537,1.5332017863121628,3.0124764
3.5010356757457872,2.2614678322880133,2.6545768
8.047593985905447,2.8567518825868676,4.639561
6.468574698844601,1.2367263745485835,3.7145262
7.859409178637,2.876448863592307,3.8030498
5.8303110633530615,7.28598155539733,3.88202
2.577330780591468,2.41401470107283,2.5638158
2.2799418021254416,8.353596470603865,5.2020392
0.09000705863749792,4.695169951252078,3.166834
7.8098213687407245,3.2293576124438883,2.9383779
8.471212261647178,4.124181045488731,4.8367643
7.682825996284163,7.094967405934915,5.6634254
0.7440205772849073,5.167927032459902,3.3198926
