x_0,x_1,y
8.743073341370806,4.027394847468307,6200.8784
8.306227604317913,5.196116758030075,59886.598
2.2465739764176664,9.965263087986191,3184.1719
3.993325801992226,1.3521731371285473,6.502924
4.096728692925192,6.754560453364256,13700.743
9.782206685265583,3.960009663856152,8358.714
1.8089190137889832,1.3300979890732878,2.199848
7.99157971104782,1.5873676337430953,27.090052
3.341927141731099,9.49273106245617,94224.19
7.308703457761604,8.796014967117621,39659988.0
4.200110042956629,9.070419604150219,450024.12
5.7835976311654,9.915327758273865,36094720.0
8.326117733261311,2.0831539000851795,82.68438
8.041655649838841,3.5543933736406172,1651.7866
8.664231835397002,6.692190299248667,1885680.2
0.5961732534465902,4.838025398606472,0.08189293
6.920505530397448,4.183895333783335,3273.7742
1.3998737672176287,3.5781124933559303,3.3321338
4.1581856801841095,5.937806319434522,4730.7646
5.485884150546885,5.75593428640082,17990.988
