x_0,x_1,y
4.003566268398306,6.4515008330090335,0.98586833
9.471529360063547,0.16969129315466458,0.98563695
4.0646271795207225,9.603667746221303,-0.98404187
7.718360352301099,0.4458809273414399,0.9022311
4.838772645642591,1.4306195272340239,0.13971817
8.97532326522084,0.1401451752605698,0.99019575
9.077612436501786,5.668584332940947,0.8170036
0.8741680787108386,9.322668839209722,-0.9947914
9.364933313102258,6.659471660804642,0.9300357
8.255348415204157,8.226574684804273,-0.3640318
7.913107143126669,0.13281203458580082,0.9911934
2.0091133968552244,5.4201529847972605,0.6501365
8.05119208754665,4.595629775055219,-0.1164941
8.501327346850369,4.9896794422079305,0.27375063
2.8915033445415093,0.7221318533518795,0.75039834
9.522600783623238,6.844353610693075,0.846634
0.4986014639916425,5.032204148586344,0.3143911
1.4990925324713966,7.65148849861264,0.20111215
5.3758113805151435,4.852906340617153,0.14005539
5.757924711223097,1.4938163622643208,0.076903954
