x_0,x_1,y
3.5135901433178085,7.189098153252109,1.5146422
1.1865584470938995,4.900906912143615,0.041508682
1.4685714864020227,7.510704788480105,0.11410234
1.8575905620621014,5.152954376314456,0.24680607
3.2820616857142237,0.8648444215163853,1.4092988
8.919699127756054,7.353676497325267,1.1593343
3.6826023823008045,8.332292639878055,-1.2185055
7.243627065632184,9.035312259127926,-1.7581452
0.827475038898714,5.719919453067082,0.08394688
5.910987992719926,7.535853589994951,0.9092727
4.818912312704395,7.520443368826271,1.1001
9.779579469545045,1.5574975979894434,0.04425746
8.46207769878963,1.6422068745957075,-0.14514111
4.548297724386497,0.7088550580912611,2.5067747
7.751427640453388,3.1991363514030144,-1.7810646
1.9303874129377752,4.735085877410645,0.014416924
5.62336327391778,9.97897852754217,-2.647024
0.7461905556870818,4.309933420681695,-0.026184909
3.4808903225168306,7.262425885073709,1.3474045
2.2586218162217033,6.933970262725346,0.74394065
