x_0,x_1,y
2.9165318539469895,4.154820866996033,1.3830303
7.91532618666892,6.310141935045311,-0.44692868
8.081103466143434,3.858553767217361,-0.42666805
4.6378745575535305,3.3967843772922546,-0.53513324
1.8081063503763528,6.344800731734802,-0.34306088
6.467749610819325,5.910620780489893,1.4680852
9.927870182635864,2.9352795416794963,0.9685803
6.225908979425233,1.4934845031947341,1.3402061
0.3577469071400785,3.6857669383813763,1.2201277
0.1729397576708258,4.151976391419092,1.423314
3.203619704923062,6.286843334246049,1.5372952
1.9578380686040486,9.145287636368638,-0.11039136
8.130512071433081,0.3618479753292514,-0.6463834
8.448056670360005,2.436610125418449,0.035026904
2.5861877131047617,1.9371594227956035,0.8226642
3.256447769498927,5.022944086937836,1.4844372
2.3624696771511466,4.297008070431598,0.5001017
9.08382547371264,7.290376238201884,1.3445834
5.026493346222822,2.4241591254486385,-0.4013557
6.561370440820199,5.944983657497586,1.385513
