x_0,x_1,y
8.651709858050213,7.376389760195238,0.41290528
8.3206597548209,3.7829155242927124,0.93080926
7.536459805991754,9.937937966371216,-0.010856652
4.660580183188376,6.6293497646613675,0.5369692
7.5754538348580684,8.15248434442479,0.28244036
4.787420626427572,6.696973872917327,0.52587324
7.3662353432716285,9.894162910871266,-0.00390617
8.801101649725362,8.213597672177729,0.27217743
8.905415851305968,5.1942321789544055,0.7594757
4.545785741874546,3.6687956283758982,0.94120604
8.593426793520292,6.8215482914884245,0.5053463
1.0145738050771314,5.902218088070089,0.6534586
1.0181941748678103,6.293505910275453,0.59149086
5.4826694686748,3.43011766283757,0.9607061
6.5184461845626895,4.287284205705545,0.8776883
1.529937759784027,5.580965748906498,0.70270044
4.72180044805993,8.39283401921843,0.24212344
0.9436266781592306,7.629089177629032,0.3704673
6.020994855533104,1.1865587050279036,0.8862996
8.55094036752848,2.4555425001939177,0.99999285
