x_0,x_1,y
2.6814322961192083,1.0187876413955654,0.8298055
3.15668481164066,9.111205013919575,0.5309104
1.2525123109620795,8.205075042321091,1.3403836
6.5550997184611255,7.600349018031739,-0.49991596
0.3979712733565255,0.4876631881314042,0.09917682
5.976823355234591,8.437287927102574,-0.059764773
8.696958848516338,4.380440759053838,0.17413475
8.908321482896335,3.423951232958596,0.25494254
4.490377603699617,5.4647636102537644,1.1766025
4.593036882130738,0.9135324272355583,1.4945095
0.7696918300801736,7.566465493523989,0.5216275
6.707650254430357,5.824350768882959,0.92546755
8.212594203728456,1.8659009687316752,-0.28485462
2.4465505460471304,1.882321997690456,-0.2632782
4.213008816333646,1.8424865157267423,-0.4949929
8.388393367652704,0.5700238755193399,1.1282552
8.77120467662288,5.877984493716848,1.3220555
2.431799802642259,8.403481775885082,-0.30775347
5.505706345413643,0.174982139873886,-0.4946874
1.9249315063582706,0.4900464497127355,0.5070276
