x_0,x_1,y
0.22220639519938357,2.061648446312071,2.0621903
3.369831224412506,9.91956370803152,444.47055
8.653708015010581,7.5308639444132925,48537.633
0.43468399323714824,9.619718697740709,9.635238
4.289290590169175,2.9585116521204413,1454.8273
7.622007729260824,1.6456287661982039,25726.145
9.531825969108853,5.03068463478831,78687.96
9.854753990044323,4.946682822273434,92950.57
4.219693806087417,1.7494651375798786,1339.5911
9.503842943791176,7.332195695814102,77542.055
0.3541897328086374,3.617775344387341,3.6233494
7.459169379985563,1.8636523093051727,23093.375
6.4274603463361295,3.319833945432884,10973.077
2.4952185758615233,5.636586996350151,102.36253
5.073185006796489,7.264709321804432,3367.7617
1.2955373776049561,4.818908860574846,8.468547
8.71597150951561,5.255949898283735,50306.53
3.5789808554564795,1.389459359427484,588.6041
6.260444704657165,9.146909247082322,9625.844
1.5877628628726226,9.287241979920445,19.378103
