x_0,x_1,y
4.173829418004733,4.553949052479408,18.607391
1.4431204368748152,5.180153489085198,12.445831
0.9355940691233555,0.07463140417219405,0.14437611
0.166715505996331,4.226866196574257,3.4517274
8.735342642452146,7.180681612008608,42.44589
2.3647491223869457,4.426937019674359,13.615258
2.1150674928176807,7.322192063122222,21.297726
7.360354004260655,2.330189643968348,12.643596
3.2001611308739175,8.131420044817254,29.092585
5.060446924118366,5.884312404534523,26.474035
1.625110652974563,2.107630994299062,5.3736086
9.597457214619693,2.367204758538329,14.6670885
8.515814000172373,6.28030464569537,36.654205
8.637896229650032,8.299395932124433,48.784344
4.067737485720052,4.156277820291551,16.765287
7.623612137071728,2.5830042912759223,14.263809
1.4387615538978016,8.670116069106005,20.799328
0.08619002591780278,6.692682917508349,3.9296942
0.19972932578028124,4.480854872830765,4.0050855
5.8660173740456045,4.879001952793018,23.63375
