x_0,x_1,y
1.7118474383512527,6.836995457246208,1.1882074
1.0448239530783465,0.1968321538141371,0.14256069
2.3751612059406013,7.356426600113652,1.5930835
3.7990052232270397,4.870160405162395,2.328717
4.759063274732007,8.131821472844612,2.7169166
0.4457004071263082,9.546376520064683,0.9816301
9.705733326273604,9.257885494945683,3.9485662
7.160630534195581,9.092650434553407,3.4213045
3.2319406532433614,5.121699559338872,2.057776
3.186972572853973,3.6014211413893804,2.0284162
4.485425493684594,4.650353247306728,2.6121757
6.26244822763033,6.898960033133608,3.1889203
1.4637306658896776,8.839977768711867,1.1280862
1.8892981376495233,2.0698630300011955,1.1705791
8.59434582833551,9.18193158461703,3.7375815
2.5625492388907256,8.151802319698891,1.7098871
3.8019499797517753,9.788560151782345,2.3399093
8.71271850950117,8.802517732816872,3.7612777
6.631478293998225,2.7993732969190663,3.2870696
3.4171187934168836,1.059559113440477,2.1380022
