x_0,x_1,y
3.774217278252344,6.5203914416870425,13.040783
3.7928353044831145,2.3360952629056078,4.6721907
7.8096564324266895,2.652329540800178,5.304659
1.3454366563501097,8.480093068031561,16.960186
3.0582521745841893,9.294915692398188,18.589832
6.085724508733423,2.568826583582111,5.1376534
4.200655988669486,9.280510370851857,18.56102
9.407237098882286,2.3879884650235352,4.775977
9.585060696191366,1.1726736554258566,2.3453474
5.025813088137891,0.5822387807126117,1.1644776
5.390618903656813,2.421132408326333,4.8422647
7.246270918237712,3.852465406772353,7.704931
4.572649252341735,9.275483801093047,18.550968
1.900984679404768,2.421579997060287,4.84316
7.469691686229307,3.6546534495089333,7.309307
7.377858893529982,7.3415587474357205,14.683118
2.4498110339177948,3.0207408798728155,6.041482
8.329165197810076,6.843681516795805,13.687363
6.136491964201608,4.320778192485024,8.641557
2.3630161031536545,1.9644495265917228,3.928899
